X--Trace 1::[interactive: TIME],Y--Trace 1::[vS: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[v0: V(2)],,X--Trace 3::[interactive: TIME],Y--Trace 3::[vD: V(1)-V(2)],,X--Trace 4::[interactive: TIME],Y--Trace 4::[i0: I(R1)]
0.030875000000000045,-248.80347565826895,,0.030875000000000045,-2.488134756532926e-9,,0.030875000000000045,-248.80347565578083,,0.030875000000000045,-2.488134756557808e-10
0.03139583333333338,-207.57856180361367,,0.03139583333333338,-2.0758856179946184e-9,,0.03139583333333338,-207.57856180153777,,0.03139583333333338,-2.0758856180153777e-10
0.03191666666666671,-158.37652023024373,,0.03191666666666671,-1.5838652022707598e-9,,0.03191666666666671,-158.37652022865987,,0.03191666666666671,-1.5838652022865988e-10
0.03243750000000004,-103.08815780300226,,0.03243750000000004,-1.0309815780094028e-9,,0.03243750000000004,-103.08815780197128,,0.03243750000000004,-1.0309815780197128e-10
0.032958333333333374,-43.838175283895374,,0.032958333333333374,-4.3848175283018405e-10,,0.032958333333333374,-43.83817528345689,,0.032958333333333374,-4.384817528345689e-11
0.033479166666666706,17.096483726638592,,0.033479166666666706,16.250161643249843,,0.033479166666666706,0.846322083388749,,0.033479166666666706,1.6251230592850059
0.03400000000000004,77.37413445537746,,0.03400000000000004,76.48774955118387,,0.03400000000000004,0.8863849041935907,,0.03400000000000004,7.648828202251726
0.03452083333333337,134.67834058891015,,0.03452083333333337,133.77749652431643,,0.03452083333333337,0.9008440645937128,,0.03452083333333337,13.377768000449542
0.0350416666666667,186.80693362209416,,0.0350416666666667,185.89757209088654,,0.0350416666666667,0.9093615312076224,,0.0350416666666667,18.59530826139454
0.03556250000000003,231.75664095871696,,0.03556250000000003,230.84168612495372,,0.03556250000000003,0.9149548337632325,,0.03556250000000003,23.084605451090983
0.03608333333333336,267.8000705539182,,0.03608333333333336,266.88136395867974,,0.03608333333333336,0.9187065952384614,,0.03608333333333336,26.688218111447647
0.036604166666666695,293.5520936217419,,0.036604166666666695,292.631004777105,,0.036604166666666695,0.9210888446369268,,0.036604166666666695,29.2631282235195
0.037125000000000026,308.02307435759275,,0.037125000000000026,307.1007127467582,,0.037125000000000026,0.9223616108345709,,0.037125000000000026,30.739174960964608
0.03764583333333336,310.65690108721174,,0.03764583333333336,309.7343210265363,,0.03764583333333336,0.9225800606754433,,0.03764583333333336,30.999898620021458
0.03816666666666669,301.3523573264464,,0.03816666666666669,300.4305679546779,,0.03816666666666669,0.9217893717685115,,0.03816666666666669,30.06654622873173
0.03868750000000002,280.4670114739749,,0.03868750000000002,279.5470829560083,,0.03868750000000002,0.9199285179665821,,0.03868750000000002,27.979329617013
0.03920833333333335,248.80347565827094,,0.03920833333333335,247.88667874228494,,0.03920833333333335,0.9167969159859979,,0.03920833333333335,24.788685340963873
0.03972916666666668,207.57856180361617,,0.03972916666666668,206.66646866590096,,0.03972916666666668,0.9120931377152033,,0.03972916666666668,20.66668071705013
0.040250000000000015,158.37652023024663,,0.040250000000000015,157.47145842495766,,0.040250000000000015,0.9050618052889661,,0.040250000000000015,15.7472673226187
0.040770833333333346,103.0881578030049,,0.040770833333333346,102.19427713517528,,0.040770833333333346,0.8938806678296203,,0.040770833333333346,10.220187447853592
0.04129166666666668,43.83817528389925,,0.04129166666666668,42.966706428655705,,0.04129166666666668,0.8714688552435419,,0.04129166666666668,4.296693546380227
0.04181250000000001,-17.096483726635242,,0.04181250000000001,-1.7106483726293106e-10,,0.04181250000000001,-17.09648372646418,,0.04181250000000001,-1.7106483726464176e-11
0.04233333333333334,-77.37413445537366,,0.04233333333333334,-7.738413445382597e-10,,0.04233333333333334,-77.37413445459983,,0.04233333333333334,-7.738413445459982e-11
0.04285416666666667,-134.67834058890662,,0.04285416666666667,-1.3468834058621283e-9,,0.04285416666666667,-134.67834058755975,,0.04285416666666667,-1.3468834058755975e-10
0.043375000000000004,-186.80693362209146,,0.043375000000000004,-1.868169336183551e-9,,0.043375000000000004,-186.8069336202233,,0.043375000000000004,-1.8681693362022332e-10
0.043895833333333335,-231.7566409587147,,0.043895833333333335,-2.3176664095407934e-9,,0.043895833333333335,-231.75664095639704,,0.043895833333333335,-2.3176664095639705e-10
0.04441666666666667,-267.8000705539162,,0.04441666666666667,-2.6781007054855995e-9,,0.04441666666666667,-267.8000705512381,,0.04441666666666667,-2.6781007055123805e-10
0.0449375,-293.5520936217406,,0.0449375,-2.9356209361586927e-9,,0.0449375,-293.552093618805,,0.0449375,-2.9356209361880493e-10
0.04545833333333333,-308.02307435759224,,0.04545833333333333,-3.080330743514315e-9,,0.04545833333333333,-308.0230743545119,,0.04545833333333333,-3.0803307435451185e-10
0.04597916666666666,-310.65690108721196,,0.04597916666666666,-3.1066690108099855e-9,,0.04597916666666666,-310.6569010841053,,0.04597916666666666,-3.1066690108410526e-10
0.04649999999999999,-301.35235732644736,,0.04649999999999999,-3.0136235732042005e-9,,0.04649999999999999,-301.35235732343375,,0.04649999999999999,-3.0136235732343374e-10
0.047020833333333324,-280.4670114739766,,0.047020833333333324,-2.80477011468367e-9,,0.047020833333333324,-280.4670114711718,,0.047020833333333324,-2.804770114711718e-10
0.047541666666666656,-248.803475658273,,0.047541666666666656,-2.4881347565329666e-9,,0.047541666666666656,-248.80347565578487,,0.047541666666666656,-2.488134756557848e-10
0.04806249999999999,-207.5785618036187,,0.04806249999999999,-2.075885617994669e-9,,0.04806249999999999,-207.5785618015428,,0.04806249999999999,-2.0758856180154282e-10
0.04858333333333332,-158.37652023024998,,0.04858333333333332,-1.5838652022708223e-9,,0.04858333333333332,-158.37652022866612,,0.04858333333333332,-1.5838652022866613e-10
0.04910416666666665,-103.0881578030086,,0.04910416666666665,-1.030981578009466e-9,,0.04910416666666665,-103.08815780197762,,0.04910416666666665,-1.0309815780197761e-10
0.04962499999999998,-43.838175283902565,,0.04962499999999998,-4.384817528302559e-10,,0.04962499999999998,-43.83817528346408,,0.04962499999999998,-4.3848175283464084e-11
0.05014583333333331,17.09648372663189,,0.05014583333333331,16.25016164324315,,0.05014583333333331,0.8463220833887419,,0.05014583333333331,1.6251230592845556
0.050666666666666645,77.37413445537042,,0.050666666666666645,76.48774955117685,,0.050666666666666645,0.8863849041935765,,0.050666666666666645,7.648828202247541
0.051187499999999976,134.6783405889036,,0.051187499999999976,133.7774965243099,,0.051187499999999976,0.9008440645937128,,0.051187499999999976,13.377768000449542
0.05170833333333331,186.8069336220888,,0.05170833333333331,185.89757209088117,,0.05170833333333331,0.9093615312076224,,0.05170833333333331,18.59530826139454
0.05222916666666664,231.75664095871247,,0.05222916666666664,230.84168612494923,,0.05222916666666664,0.9149548337632325,,0.05222916666666664,23.084605451090983
0.05274999999999997,267.8000705539145,,0.05274999999999997,266.88136395867605,,0.05274999999999997,0.9187065952384614,,0.05274999999999997,26.688218111447647
0.0532708333333333,293.55209362173946,,0.0532708333333333,292.63100477710253,,0.0532708333333333,0.9210888446369268,,0.0532708333333333,29.2631282235195
0.053791666666666633,308.0230743575918,,0.053791666666666633,307.1007127467572,,0.053791666666666633,0.9223616108345709,,0.053791666666666633,30.739174960964608
0.054312499999999965,310.65690108721213,,0.054312499999999965,309.7343210265367,,0.054312499999999965,0.9225800606754433,,0.054312499999999965,30.999898620021458
0.054833333333333296,301.3523573264482,,0.054833333333333296,300.4305679546797,,0.054833333333333296,0.9217893717685115,,0.054833333333333296,30.06654622873173
0.05535416666666663,280.467011473978,,0.05535416666666663,279.5470829560114,,0.05535416666666663,0.9199285179665821,,0.05535416666666663,27.979329617013
0.05587499999999996,248.80347565827498,,0.05587499999999996,247.88667874228898,,0.05587499999999996,0.9167969159859979,,0.05587499999999996,24.788685340963873
0.05639583333333329,207.57856180362117,,0.05639583333333329,206.66646866590597,,0.05639583333333329,0.9120931377152033,,0.05639583333333329,20.66668071705013
0.05691666666666662,158.37652023025285,,0.05691666666666662,157.47145842496386,,0.05691666666666662,0.9050618052889945,,0.05691666666666662,15.747267322636043
0.057437499999999954,103.08815780301175,,0.057437499999999954,102.19427713518213,,0.057437499999999954,0.8938806678296203,,0.057437499999999954,10.220187447853592
0.057958333333333285,43.83817528390588,,0.057958333333333285,42.966706428662334,,0.057958333333333285,0.871468855243549,,0.057958333333333285,4.296693546381418
0.05847916666666662,-17.096483726628545,,0.05847916666666662,-1.7106483726286411e-10,,0.05847916666666662,-17.096483726457482,,0.05847916666666662,-1.710648372645748e-11
0.05899999999999995,-77.37413445536718,,0.05899999999999995,-7.738413445381949e-10,,0.05899999999999995,-77.37413445459335,,0.05899999999999995,-7.738413445459334e-11
