X--Trace 1::[interactive: TIME],Y--Trace 1::[vS: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[vO: V(2)-V(3)],,X--Trace 3::[interactive: TIME],Y--Trace 3::[vD2: V(1)-V(2)],,X--Trace 4::[interactive: TIME],Y--Trace 4::[vD1: V(3)-V(1)],,X--Trace 5::[interactive: TIME],Y--Trace 5::[iO: -I(R)]
0.1308749999999997,-248.8034756582918,,0.1308749999999997,246.97007345516914,,0.1308749999999997,-247.88677455673061,,0.1308749999999997,0.9167011015614719,,0.1308749999999997,24.697007345516916
0.13139583333333305,-207.578561803642,,0.13139583333333305,205.75460427013746,,0.13139583333333305,-206.6665830368899,,0.13139583333333305,0.9119787667524406,,0.13139583333333305,20.57546042701375
0.13191666666666638,-158.37652023027886,,0.13191666666666638,156.5666946750821,,0.13191666666666638,-157.47160745268062,,0.13191666666666638,0.9049127775985255,,0.13191666666666638,15.656669467508209
0.1324374999999997,-103.08815780304023,,0.1324374999999997,101.30085053060955,,0.1324374999999997,-102.19450416682503,,0.1324374999999997,0.8936536362154754,,0.1324374999999997,10.130085053060956
0.13295833333333304,-43.838175283935776,,0.13295833333333304,42.09629619299849,,0.13295833333333304,-42.96723573846727,,0.13295833333333304,0.8709395454687794,,0.13295833333333304,4.209629619299849
0.13347916666666637,17.096483726598404,,0.13347916666666637,15.406595346717111,,0.13347916666666637,0.8449441899407901,,0.13347916666666637,-16.2515395366579,,0.13347916666666637,1.5406595346717111
0.1339999999999997,77.37413445533794,,0.1339999999999997,75.60196734624884,,0.1339999999999997,0.8860835545446832,,0.1339999999999997,-76.48805090079352,,0.1339999999999997,7.560196734624885
0.13452083333333303,134.67834058887337,,0.13452083333333303,132.87700179344708,,0.13452083333333303,0.9006693977132727,,0.13452083333333303,-133.77767119116035,,0.13452083333333303,13.287700179344709
0.13504166666666637,186.80693362206196,,0.13504166666666637,184.98846335530462,,0.13504166666666637,0.9092351333788145,,0.13504166666666637,-185.89769848868343,,0.13504166666666637,18.498846335530462
0.1355624999999997,231.7566409586901,,0.1355624999999997,229.92693664842108,,0.1355624999999997,0.9148521551346391,,0.1355624999999997,-230.84178880355572,,0.1355624999999997,22.992693664842108
